segment_id,segment_type,fanout,kv_bytes,home_bank,replicas,avg_hops_before,avg_hops_after,noc_bytes_before,noc_bytes_after,hotspot_before,hotspot_after,eligible_shared
f0b6510fe8b602fd90464f51,system,40,6365184.0,"[3, 3]","[[0, 0]]",5.075,2.275,505223749632.0,226479611904.0,5.940667987555072,5.584973334300239,True
1e5a30096fa46e569386dfb3,repo,4,88481792.0,"[3, 3]","[[2, 3]]",5.75,0.5,77333086208.0,6724616192.0,5.940667987555072,5.584973334300239,True
c3a5a74f707bfa8d1afbab5e,repo,1,11526144.0,"[3, 3]",[],6.0,0.0,622411776.0,0.0,5.940667987555072,5.584973334300239,True
dba46bbd5fd92ad0b33c3e71,history,1,20586496.0,"[3, 3]",[],6.0,0.0,1111670784.0,0.0,5.940667987555072,5.584973334300239,True
b324dd0f4b24c8887e56bc09,repo,1,10379264.0,"[3, 3]",[],6.0,0.0,498204672.0,0.0,5.940667987555072,5.584973334300239,True
cfbf7d881c72add4e76240fd,history,1,2523136.0,"[3, 3]",[],6.0,0.0,121110528.0,0.0,5.940667987555072,5.584973334300239,True
5edf43b836c625d882a4b7d7,repo,1,9691136.0,"[3, 3]",[],6.0,0.0,407027712.0,0.0,5.940667987555072,5.584973334300239,True
6478f8b1aa9e20f2ea7422cb,history,1,33316864.0,"[3, 3]",[],6.0,0.0,1399308288.0,0.0,5.940667987555072,5.584973334300239,True
cce19051431d16ccb642f044,repo,1,10780672.0,"[3, 3]",[],6.0,0.0,388104192.0,0.0,5.940667987555072,5.584973334300239,True
caf8cf5f7fdd69b5a105ade1,history,1,2408448.0,"[3, 3]",[],6.0,0.0,86704128.0,0.0,5.940667987555072,5.584973334300239,True
7d6762790c7a6d23811335f1,repo,1,11526144.0,"[3, 3]",[],6.0,0.0,345784320.0,0.0,5.940667987555072,5.584973334300239,True
f5d151bc6d0b3a5586410663,history,1,4644864.0,"[3, 3]",[],6.0,0.0,139345920.0,0.0,5.940667987555072,5.584973334300239,True
089c720b9ac94b3433ad3d5a,repo,1,9576448.0,"[3, 3]",[],6.0,0.0,229834752.0,0.0,5.940667987555072,5.584973334300239,True
60d9b659ae63d04c8a41fa0f,history,1,38764544.0,"[3, 3]",[],6.0,0.0,930349056.0,0.0,5.940667987555072,5.584973334300239,True
e45fb3c52a14aea97fd1ed80,repo,1,9691136.0,"[3, 3]",[],6.0,0.0,174440448.0,0.0,5.940667987555072,5.584973334300239,True
600b2f8da6d47d3196a5a52b,history,1,50921472.0,"[3, 3]",[],6.0,0.0,916586496.0,0.0,5.940667987555072,5.584973334300239,True
25044b260b5971a27a6be80a,repo,1,10780672.0,"[3, 3]",[],6.0,0.0,129368064.0,0.0,5.940667987555072,5.584973334300239,True
d2418e1ecbd5cdb6f2e86a51,history,1,2408448.0,"[3, 3]",[],6.0,0.0,28901376.0,0.0,5.940667987555072,5.584973334300239,True
198b194ba9c1d5008bb63d7f,repo,1,11526144.0,"[3, 3]",[],6.0,0.0,69156864.0,0.0,5.940667987555072,5.584973334300239,False
bcb3fc2bf5edc3598462b6c7,history,1,4644864.0,"[3, 3]",[],6.0,0.0,27869184.0,0.0,5.940667987555072,5.584973334300239,False
87ac8de978d05d3b89d4cd81,repo,1,6307840.0,"[2, 3]",[],5.0,0.0,220774400.0,0.0,5.940667987555072,5.584973334300239,True
47fe10ef6f448298e8a087c0,repo,1,1662976.0,"[2, 3]",[],5.0,0.0,58204160.0,0.0,5.940667987555072,5.584973334300239,True
d784b14e004f2b4d6b685dba,repo,1,3727360.0,"[2, 3]",[],5.0,0.0,111820800.0,0.0,5.940667987555072,5.584973334300239,True
50167243fc79c80be9889637,history,1,1662976.0,"[2, 3]",[],5.0,0.0,49889280.0,0.0,5.940667987555072,5.584973334300239,True
6ea61f2faaf301bf845a6350,repo,1,3268608.0,"[2, 3]",[],5.0,0.0,81715200.0,0.0,5.940667987555072,5.584973334300239,True
cf2906ac295f0a29a835057d,history,1,1662976.0,"[2, 3]",[],5.0,0.0,41574400.0,0.0,5.940667987555072,5.584973334300239,True
7b3824cdbd34e33e7e6a986b,repo,1,3612672.0,"[2, 3]",[],5.0,0.0,72253440.0,0.0,5.940667987555072,5.584973334300239,True
6f658e5b536a20a5d2e74d35,repo,1,139116544.0,"[2, 3]",[],5.0,0.0,2782330880.0,0.0,5.940667987555072,5.584973334300239,True
e02d5bab4f1c7a32abe5f8e5,repo,1,8028160.0,"[2, 3]",[],5.0,0.0,120422400.0,0.0,5.940667987555072,5.584973334300239,True
f342b220017999830dd92df7,history,1,860160.0,"[2, 3]",[],5.0,0.0,12902400.0,0.0,5.940667987555072,5.584973334300239,True
50b639ad4b14bf71c05fdc61,repo,1,3555328.0,"[2, 3]",[],5.0,0.0,35553280.0,0.0,5.940667987555072,5.584973334300239,True
0b7452fbaca340bd651f55e7,history,1,860160.0,"[2, 3]",[],5.0,0.0,8601600.0,0.0,5.940667987555072,5.584973334300239,True
51539b4123b184979170300f,repo,1,3096576.0,"[2, 3]",[],5.0,0.0,15482880.0,0.0,5.940667987555072,5.584973334300239,False
e7d12763e07ab49301fe822c,patch,1,11182080.0,"[2, 3]",[],5.0,0.0,55910400.0,0.0,5.940667987555072,5.584973334300239,False
0f51b7ed115d56d733899353,repo,1,6537216.0,"[3, 2]",[],5.0,0.0,294174720.0,0.0,5.940667987555072,5.584973334300239,True
0fcee7df85d0a35e1aedc040,repo,1,1662976.0,"[3, 2]",[],5.0,0.0,74833920.0,0.0,5.940667987555072,5.584973334300239,True
615ab7a30853c8b8db16ab56,repo,1,6021120.0,"[3, 2]",[],5.0,0.0,240844800.0,0.0,5.940667987555072,5.584973334300239,True
88c0e7e21cc3d53aa082f0fa,history,1,1662976.0,"[3, 2]",[],5.0,0.0,66519040.0,0.0,5.940667987555072,5.584973334300239,True
d7c9cd08ab5c1c880748631a,repo,1,4530176.0,"[3, 2]",[],5.0,0.0,158556160.0,0.0,5.940667987555072,5.584973334300239,True
1e073342bcb57acd85a9265d,history,1,1662976.0,"[3, 2]",[],5.0,0.0,58204160.0,0.0,5.940667987555072,5.584973334300239,True
6f773ddecc929a97bbb4fd8d,repo,1,5332992.0,"[3, 2]",[],5.0,0.0,159989760.0,0.0,5.940667987555072,5.584973334300239,True
c066f4f9c92f72fd5f6b447a,repo,1,139116544.0,"[3, 2]",[],5.0,0.0,4173496320.0,0.0,5.940667987555072,5.584973334300239,True
74193517d743da024f9d07e6,repo,1,8888320.0,"[3, 2]",[],5.0,0.0,222208000.0,0.0,5.940667987555072,5.584973334300239,True
6096e900cc0372199580b8dc,history,1,1662976.0,"[3, 2]",[],5.0,0.0,41574400.0,0.0,5.940667987555072,5.584973334300239,True
d19360caf5bb781b2c233f86,repo,1,4358144.0,"[3, 2]",[],5.0,0.0,87162880.0,0.0,5.940667987555072,5.584973334300239,True
5622f6683541c4519ed4c5a0,history,1,1662976.0,"[3, 2]",[],5.0,0.0,33259520.0,0.0,5.940667987555072,5.584973334300239,True
ae1360624278e88c0ac21b31,repo,1,5103616.0,"[3, 2]",[],5.0,0.0,76554240.0,0.0,5.940667987555072,5.584973334300239,True
5f1501115633e32342774284,repo,1,139116544.0,"[3, 2]",[],5.0,0.0,2086748160.0,0.0,5.940667987555072,5.584973334300239,True
056591e3384d610d2db59499,repo,1,8773632.0,"[3, 2]",[],5.0,0.0,87736320.0,0.0,5.940667987555072,5.584973334300239,True
5b6bb7e4fb993ab2539f3898,history,1,1662976.0,"[3, 2]",[],5.0,0.0,16629760.0,0.0,5.940667987555072,5.584973334300239,True
dd213797246553d3ce28e36b,repo,1,4243456.0,"[3, 2]",[],5.0,0.0,21217280.0,0.0,5.940667987555072,5.584973334300239,False
adb0f1226a49d47a697d31c0,history,1,1662976.0,"[3, 2]",[],5.0,0.0,8314880.0,0.0,5.940667987555072,5.584973334300239,False
85abeb4d3d03f33787868b37,repo,1,4243456.0,"[3, 4]",[],7.0,0.0,267337728.0,0.0,5.940667987555072,5.584973334300239,True
516e1dd359b195d425e95920,history,1,860160.0,"[3, 4]",[],7.0,0.0,54190080.0,0.0,5.940667987555072,5.584973334300239,True
5981060f2e226b1621424848,repo,1,8372224.0,"[3, 4]",[],7.0,0.0,468844544.0,0.0,5.940667987555072,5.584973334300239,True
58fe5a3943810cab72419d33,history,1,860160.0,"[3, 4]",[],7.0,0.0,48168960.0,0.0,5.940667987555072,5.584973334300239,True
d281320fb380a7f72a104639,repo,1,2465792.0,"[3, 4]",[],7.0,0.0,120823808.0,0.0,5.940667987555072,5.584973334300239,True
02092ea5e4222cacd9a27e0e,history,1,21504000.0,"[3, 4]",[],7.0,0.0,1053696000.0,0.0,5.940667987555072,5.584973334300239,True
3411019a89a06ef0bfe069f4,repo,1,2465792.0,"[3, 4]",[],7.0,0.0,103563264.0,0.0,5.940667987555072,5.584973334300239,True
7f9fd06ae55ca3a2c0902bcf,history,1,2523136.0,"[3, 4]",[],7.0,0.0,105971712.0,0.0,5.940667987555072,5.584973334300239,True
ec4d2d86e6c71914bc5e1d30,repo,1,3039232.0,"[3, 4]",[],7.0,0.0,106373120.0,0.0,5.940667987555072,5.584973334300239,True
c326806e6a576d4e38ad7209,history,1,2752512.0,"[3, 4]",[],7.0,0.0,96337920.0,0.0,5.940667987555072,5.584973334300239,True
9380d0579f5f4d975e6a7e9e,repo,1,6995968.0,"[3, 4]",[],7.0,0.0,195887104.0,0.0,5.940667987555072,5.584973334300239,True
490becdac400081e0427c740,history,1,24772608.0,"[3, 4]",[],7.0,0.0,693633024.0,0.0,5.940667987555072,5.584973334300239,True
870304147c78e3e9f4323bfe,repo,1,4358144.0,"[3, 4]",[],7.0,0.0,91521024.0,0.0,5.940667987555072,5.584973334300239,True
737f454db810a3d62b173e64,history,1,2351104.0,"[3, 4]",[],7.0,0.0,49373184.0,0.0,5.940667987555072,5.584973334300239,True
f3f4e30730c31d8485dc19c6,repo,1,2809856.0,"[3, 4]",[],7.0,0.0,39337984.0,0.0,5.940667987555072,5.584973334300239,True
039c8d4ddfdb066cece14fb2,history,1,2523136.0,"[3, 4]",[],7.0,0.0,35323904.0,0.0,5.940667987555072,5.584973334300239,True
55f7956f80bbf3c56affe73a,repo,1,3211264.0,"[3, 4]",[],7.0,0.0,22478848.0,0.0,5.940667987555072,5.584973334300239,False
93ded16bc6c58c588df14271,history,1,12328960.0,"[3, 4]",[],7.0,0.0,86302720.0,0.0,5.940667987555072,5.584973334300239,False
3d4494b28c96743fe71e4a34,repo,4,90546176.0,"[2, 3]","[[4, 3]]",5.25,0.75,74157318144.0,10593902592.0,5.940667987555072,5.584973334300239,True
5e837be84c5c503075d7cbb6,repo,1,4702208.0,"[4, 3]",[],7.0,0.0,296239104.0,0.0,5.940667987555072,5.584973334300239,True
bddd61dab7e07d98cbeca979,history,1,860160.0,"[4, 3]",[],7.0,0.0,54190080.0,0.0,5.940667987555072,5.584973334300239,True
a823a47c9c3eeee502a6697d,repo,1,4530176.0,"[4, 3]",[],7.0,0.0,253689856.0,0.0,5.940667987555072,5.584973334300239,True
4cf1144d3e528a1429708538,history,1,860160.0,"[4, 3]",[],7.0,0.0,48168960.0,0.0,5.940667987555072,5.584973334300239,True
5f5c829465a1a76d45025ef7,repo,1,8028160.0,"[4, 3]",[],7.0,0.0,393379840.0,0.0,5.940667987555072,5.584973334300239,True
03e8349b253d4005443c80c6,history,1,2236416.0,"[4, 3]",[],7.0,0.0,109584384.0,0.0,5.940667987555072,5.584973334300239,True
b30348ec238f13957bb8da8f,repo,1,3670016.0,"[4, 3]",[],7.0,0.0,154140672.0,0.0,5.940667987555072,5.584973334300239,True
bcadeb175a57b2d498dc0435,history,1,55853056.0,"[4, 3]",[],7.0,0.0,2345828352.0,0.0,5.940667987555072,5.584973334300239,True
70b23d411be81e8f1ce9d8b6,repo,1,7856128.0,"[4, 3]",[],7.0,0.0,274964480.0,0.0,5.940667987555072,5.584973334300239,True
b59f5f026dedd891a9531478,history,1,2236416.0,"[4, 3]",[],7.0,0.0,78274560.0,0.0,5.940667987555072,5.584973334300239,True
53ec787e0517daf025b0b731,repo,1,4988928.0,"[4, 3]",[],7.0,0.0,139689984.0,0.0,5.940667987555072,5.584973334300239,True
a6d39b07fb707f47e68c48ed,history,1,2351104.0,"[4, 3]",[],7.0,0.0,65830912.0,0.0,5.940667987555072,5.584973334300239,True
7b1dba07b2c801d0324b8c59,repo,1,4014080.0,"[4, 3]",[],7.0,0.0,84295680.0,0.0,5.940667987555072,5.584973334300239,True
e45f4e771ed2bd566ac649af,history,1,55853056.0,"[4, 3]",[],7.0,0.0,1172914176.0,0.0,5.940667987555072,5.584973334300239,True
8b089fd092750ffeeb05607a,repo,1,7856128.0,"[4, 3]",[],7.0,0.0,109985792.0,0.0,5.940667987555072,5.584973334300239,True
74faee06c59064ea36cd9958,history,1,2236416.0,"[4, 3]",[],7.0,0.0,31309824.0,0.0,5.940667987555072,5.584973334300239,True
99a17e812b61dd1ce8c43161,repo,1,4988928.0,"[4, 3]",[],7.0,0.0,34922496.0,0.0,5.940667987555072,5.584973334300239,False
f549ecf0239d7ea2f771eadc,history,1,2351104.0,"[4, 3]",[],7.0,0.0,16457728.0,0.0,5.940667987555072,5.584973334300239,False
5cadc90eaccfe706935dcc53,repo,1,7512064.0,"[1, 3]",[],4.0,0.0,270434304.0,0.0,5.940667987555072,5.584973334300239,True
74f8802771e7e9cbee3965db,repo,1,4071424.0,"[1, 3]",[],4.0,0.0,130285568.0,0.0,5.940667987555072,5.584973334300239,True
d0a9a8c2cf86e3bfcb3f6069,history,1,860160.0,"[1, 3]",[],4.0,0.0,27525120.0,0.0,5.940667987555072,5.584973334300239,True
8f7e41f30f2ba8944597fbe4,repo,1,4472832.0,"[1, 3]",[],4.0,0.0,125239296.0,0.0,5.940667987555072,5.584973334300239,True
a12c1252ae726b6dc67c6153,history,1,1548288.0,"[1, 3]",[],4.0,0.0,43352064.0,0.0,5.940667987555072,5.584973334300239,True
a2546dfe83f0286eaa6976e7,repo,1,9289728.0,"[1, 3]",[],4.0,0.0,222953472.0,0.0,5.940667987555072,5.584973334300239,True
0c31048b707075719f97fa1d,history,1,860160.0,"[1, 3]",[],4.0,0.0,20643840.0,0.0,5.940667987555072,5.584973334300239,True
fdf62eb102a3b685e107b40d,repo,1,2867200.0,"[1, 3]",[],4.0,0.0,57344000.0,0.0,5.940667987555072,5.584973334300239,True
f5c6f395977980ce9cf6e2bf,history,1,2236416.0,"[1, 3]",[],4.0,0.0,44728320.0,0.0,5.940667987555072,5.584973334300239,True
45bb1c26bb3592c07bd78664,repo,1,5562368.0,"[1, 3]",[],4.0,0.0,88997888.0,0.0,5.940667987555072,5.584973334300239,True
6448baeb27469f8f2c0fbb4c,history,1,2121728.0,"[1, 3]",[],4.0,0.0,33947648.0,0.0,5.940667987555072,5.584973334300239,True
beb11422edbba501f9d02e60,repo,1,3211264.0,"[1, 3]",[],4.0,0.0,38535168.0,0.0,5.940667987555072,5.584973334300239,True
0808374bc64cbb27935ef932,history,1,54304768.0,"[1, 3]",[],4.0,0.0,651657216.0,0.0,5.940667987555072,5.584973334300239,True
3c23d069de57cd9afc3fb19b,repo,1,7340032.0,"[1, 3]",[],4.0,0.0,58720256.0,0.0,5.940667987555072,5.584973334300239,True
811abd53abec46227ef3c495,history,1,51953664.0,"[1, 3]",[],4.0,0.0,415629312.0,0.0,5.940667987555072,5.584973334300239,True
695a10deb05b2bc3e891c395,repo,1,2523136.0,"[1, 3]",[],4.0,0.0,10092544.0,0.0,5.940667987555072,5.584973334300239,False
cbd33c73dfa74ef15e45a22d,history,1,2236416.0,"[1, 3]",[],4.0,0.0,8945664.0,0.0,5.940667987555072,5.584973334300239,False
42e2891af35793d4f0f2325d,repo,1,3440640.0,"[2, 2]",[],4.0,0.0,123863040.0,0.0,5.940667987555072,5.584973334300239,True
ad30a908969c7d8381b87780,history,1,860160.0,"[2, 2]",[],4.0,0.0,30965760.0,0.0,5.940667987555072,5.584973334300239,True
cbab7be87a3b941b45a88f97,repo,1,4186112.0,"[2, 2]",[],4.0,0.0,133955584.0,0.0,5.940667987555072,5.584973334300239,True
b49065c022a3e77ec3454ecf,history,1,860160.0,"[2, 2]",[],4.0,0.0,27525120.0,0.0,5.940667987555072,5.584973334300239,True
90f923e815b64167fc20a048,repo,1,4530176.0,"[2, 2]",[],4.0,0.0,126844928.0,0.0,5.940667987555072,5.584973334300239,True
ace1a4eb4a2b1ecf2add7e86,history,1,10952704.0,"[2, 2]",[],4.0,0.0,306675712.0,0.0,5.940667987555072,5.584973334300239,True
1ec708e3f76dbfb8f26016b0,repo,1,5791744.0,"[2, 2]",[],4.0,0.0,139001856.0,0.0,5.940667987555072,5.584973334300239,True
5faad01125a50cf20176e758,history,1,860160.0,"[2, 2]",[],4.0,0.0,20643840.0,0.0,5.940667987555072,5.584973334300239,True
f6b3216b330de45c8140e675,repo,1,4014080.0,"[2, 2]",[],4.0,0.0,80281600.0,0.0,5.940667987555072,5.584973334300239,True
2b21c7bdb72f9346451f51ea,history,1,860160.0,"[2, 2]",[],4.0,0.0,17203200.0,0.0,5.940667987555072,5.584973334300239,True
31b156008da21e98134e5149,repo,1,3325952.0,"[2, 2]",[],4.0,0.0,53215232.0,0.0,5.940667987555072,5.584973334300239,True
586479bad0f5f55c55cfe4b8,history,1,860160.0,"[2, 2]",[],4.0,0.0,13762560.0,0.0,5.940667987555072,5.584973334300239,True
046920838b82e8280284fd6a,repo,1,4587520.0,"[2, 2]",[],4.0,0.0,55050240.0,0.0,5.940667987555072,5.584973334300239,True
6c05ec357fe36deafc54559b,history,1,1949696.0,"[2, 2]",[],4.0,0.0,23396352.0,0.0,5.940667987555072,5.584973334300239,True
bae698f72c4236246e4bd88b,repo,1,2752512.0,"[2, 2]",[],4.0,0.0,22020096.0,0.0,5.940667987555072,5.584973334300239,True
0466eae33001d677400a9d66,history,1,860160.0,"[2, 2]",[],4.0,0.0,6881280.0,0.0,5.940667987555072,5.584973334300239,True
b5c2e08e44ed3dc57dfbffc5,repo,1,2981888.0,"[2, 2]",[],4.0,0.0,11927552.0,0.0,5.940667987555072,5.584973334300239,False
b0d741d0c7ff64af041602b6,history,1,860160.0,"[2, 2]",[],4.0,0.0,3440640.0,0.0,5.940667987555072,5.584973334300239,False
8d7cad73a8dd8c2438f8999d,repo,1,4014080.0,"[2, 4]",[],6.0,0.0,216760320.0,0.0,5.940667987555072,5.584973334300239,True
330d98799d8ada1bb293435e,repo,1,146743296.0,"[2, 4]",[],6.0,0.0,7924137984.0,0.0,5.940667987555072,5.584973334300239,True
